airport_code,city_code,airport_name_en,airport_name_ar,airport_name_hi,address,phone,email,website
YUY,YUY,Rouyn-noranda Airport,"","",80 جادة المطار، روين - نوراندا، كيبيك J9Y 0G11، كندا,(+1) 819-762-8171,NA
YVB,YVB,Bonaventure Airport,"","",,,
YVM,YVM,Qikiqtarjuaq Airport,"","",,,
YVO,YVO,Val-dor Airport,"","",250، شارع دي لا ميتيو، سي. بي 130، فال دور، كيبيك، J9P 4N9,(+1) 819-825-6963,info@arvo.qc.ca
YVP,YVP,Kuujjuaq Airport,"","",طريق المطار، فورت شيمو، كيبيك J0M 1C0، كندا,(+1) 819-964-2968,NA
YVQ,YVQ,Norman Wells Airport,"","",,,
YVR,YVR,Vancouver International Airport,"","",طريق 3211 جرانت مك كوناتشي ، ريتشموند، بريتيش كولومبيا V7B 1W2 ، كندا,(+1) 604.207.7077,NA
YVZ,YVZ,Deer Lake Airport,"","",,,
YWB,YKF,Kangiqsujuaq Wakeham Bay Airport,"","",,,
YWG,YWG,Winnipeg James Armstrong Richardson International Airport,"","",2000 جادة ولينغتون، وينيبيغ، مانيتوبا R3H 1C1، كندا,(+1) 204 987-9402,ywg_info@waa.ca
YWH,YYJ,Victoria Inner Harbour Airport,"","",12شارع أيري، فيكتوريا، كولومبيا البريطانية V8V 1Y4، كندا,(+1) 250-363-3578,Contact@cbsa.gc.ca
YWJ,"","","","","","",""
YWK,YWK,Wabush Airport,"","",,,
YWL,YWL,Williams Lake Airport,"","",3000 طريق المطار، ويليامز ليك، كولومبيا البريطانية V2G 5M1، كندا,(+1) 250-989-4713,"mayor@williamslake.ca,hsilvester@williamslake.ca,awilliston@williamslake.ca,corporateservices@williamslake.ca,Communications Coordinator"
YWP,YWP,Webequie Airport,"","",,,
YXC,YXC,Cranbrook Airport,"","",,,
YXE,YXE,Saskatoon John G Diefenbaker International Airport,"","",طريق المطار 2625 ، ساسكاتون، ساسكاتشوان S7L 7L1، كندا,(+1) 306-975-8900,info@yxe.ca
YXH,YXH,Medicine Hat Airport,"","",1-49 جادة فيكونت إس. دبليو، ميديسن هات، ألبرتا T1A 5G4، كندا,(+1) 403-526-4664,business@medicinehat.ca
YXJ,YXJ,Fort St John Airport,"","",9919 شارع تيرمينال، فورت سانت جون، كولومبيا البريطانية V1J 4H9، كندا,(+1) 250-787-0426,"comments@fsjairport.com, info@fsjairport.com, sales@fsjairport.com"
YXL,YXL,Sioux Lookout Airport,"","",,,
YXN,YXN,Whale Cove Airport,"","",,,
YXP,YXP,Pangnirtung Airport,"","",,,
YXS,YXS,Prince George Airport,"","",4141 طريق المطار-10، الأمير جورج، كولومبيا البريطانية V2N 4M66، كندا,(+1) 250-963-2400,NA
YXT,YXT,Northwest Regional Airport,"","",كارمان هندري، مدير المطار، 1034401 طريق بريستول، V8G 0E9، تراس كولومبيا البريطانية,(+1)250 635-2659 EXT 223,chendry@yxt.ca
YXU,YXU,London International Airport,"","",1750 طريق كروملين ، لندن، أونتاريو N5V 3B6، كندا,(+1) 519-452-4015,"info@londonairport.on.ca, customerservice@londonairport.on.ca"
YXX,YXX,Abbotsford International Airport,"","",30440 جادة ليبيريتور، ابوتسفورد، كولومبيا البريطانية في V2T 6H5، كندا,(+1) 604-855-1001,yxx@abbotsford.ca
YXY,YXY,Erik Nielsen Whitehorse International Airport,"","",75 باركلي تنمو كريسنت، وايت هورس، يوكون Y1A 6E6، كندا,(+1) 867-667-8440,"hpw-info@gov.yk.ca,aviation@gov.yk.ca"
YYB,YYB,North Bay-jack Garland Airport,"","",50 شارع تيرمينال، نورث باي، أونتاريو P1B 8G2، كندا,(+1) 705-474-3026,AirportManager@northbayairport.com
YYC,YYC,Calgary International Airport,"","",طريق المطار 2000 نورث إيست ، كالجاري، ألبيرتا AB T2E 6Z8، كندا,(+1) 403-735-1200,infodesk@yyc.com
YYD,YYD,Smithers Airport,"","",,,
YYE,YYE,Fort Nelson Airport,"","",,,
YYF,YYF,Penticton Regional Airport,"","",3000 طريق المطار # 109، بينتيكتون، كولومبيا البريطانية V2A 8X1، كندا,(+1) 250-770-4422,NA
YYG,YYG,Charlottetown Airport,"","",250 جادة ميبل هيلز، شارلوت تاون، جزيرة الأمير إدوارد C1C 1N2، كندا,(+1) 902-566-7997,NA
YYH,YYH,Taloyoak Airport,"","",,,
YYJ,YYJ,Victoria International Airport,"","",الجادة 201-1640 إلكترا ، سيدني، بريتيش كولومبيا V8L 5V4، كندا,(+1) 250-953-7500,terry.stewart@victoriaairport.com
YYQ,YYQ,Churchill Airport,"","",تشرشل، مانيتوبا R0B 0E0، كندا,(888) 463-0521,pnrweb@tc.gc.ca
YYR,YYR,Cfb Goose Bay Airport,"","",6 طريق كانوك، خليج هابي فالي-غوز، نيوفاوندلاند ولابرادور A0P 1C0، كندا,(709) 896-5445,deanna@goosebayairport.com
YYT,YYT,St Johns International Airport,"","",مبنى محطة المطار، الطريق 80 تيرمينال أكسيس ، سانت جون، نيو فاوندلاند أند لابرور، كندا,(+1) 709758-8500,NA
YYU,YYU,Kapuskasing Airport,"","",295 طريق جينيرال إفييشين، كابوسكاسينغ، أونتاريو P0L 2G0، كندا,(+1) 705-335-2611,general@kapuskasing.ca
YYY,YYY,Mont-joli Airport,"","",875 جادة جاك كارتييه، مونت جولي، كيبيك G5H 4A4، كندا,(+1) 418-775-3347,aermjolidg@globetrotter.net
YYZ,YTO,Toronto Pearson International Airport,"","",6301 طريق سيلفر دارت، ميسيسوجا، أونتاريو L5P 1B2، كندا,(+1) 416-247-7678,NA
YZF,YZF,Yellowknife Airport,"","",1 الطريق السريع يلونايف، يلونايف، NT X1A، كندا,(+1) 867-873-4680,"projectgearshift@parachutecanada.org, commcoordinator@gov.nt.ca."
YZG,YZG,Salluit Airport,"","",,,
YZP,YZP,Sandspit Airport,"","",,,
YZR,YZR,Sarnia Chris Hadfield Airport,"","",1500 طريق المطار، سارنيا، أونتاريو N7W 1B6، كندا,(+1) 519-542-7767,rhughes@sarniaairport.com
YZS,YZS,Coral Harbour Airport,"","",,,
YZT,YZT,Port Hardy Airport,"","",3675 طريق بينج، بورت هاردي، كولومبيا البريطانية V0N 2P0، كندا,(+1) 250-949-6424,NA
YZV,YZV,Sept-les Airport,"","",1000 إي جادة لور، سبت - إليس، كيبيك G4R 4K2، كندا,(+1) 418 962-8211,NA
YZY,DOY,Zhangye Southeast Air Base,"","",,,
YZZ,SPR,Trail Airport,"","",,,
ZAC,"","","","","","",""
ZAD,ZAD,Zemunik Airport,"","",,,
ZAG,ZAG,Zagreb Airport,"","",أليكا رودولفا فيزيرا 1، 10150، زغرب، كرواتيا,(+385) 1 4562 170,info@zagreb-airport.hr
ZAH,ZAH,Zahedan International Airport,"","",,,
ZAJ,UND,Zaranj Airport,"","",,,
ZAL,ZAL,Pichoy Airport,"","",فالديفيا، شيلي ,NA,NA
ZAM,ZAM,Zamboanga International Airport,"","",,,
ZAT,ZAT,Zhaotong Airport,"","",,,
ZAZ,ZAZ,Zaragoza Air Base,"","",,,
ZBF,ZBF,Bathurst Airport,"","",,,
ZBL,"","","","","","",""
ZBR,ZBR,Konarak Airport,"","",,,
ZCL,ZCL,General Leobardo C Ruiz International Airport,"","",كاريتيرا باناميريكانا ترامو زاكاتيكاس - فريسنيلو كم. 23، 98000 زاكاتيكاس، المكسيك,(+52) 478 985 0338,acapulco@oma.aero
ZCO,ZCO,Maquehue Airport,"","",بادري لاس كاساس، مقاطعة أراوكاريا، شيلي,(+56) 64 9 308 7479,drive@carrentalrepublic.com
ZEL,YIV,Denny Island Airport,"","",,,
ZEM,ZEM,Eastmain River Airport,"","",,,
ZFM,ZFM,Fort Mcpherson Airport,"","",,,
ZFN,"","","","","","",""
ZGI,"","","","","","",""
ZGS,"","","","","","",""
ZGU,ZGU,Gaua Island Airport,"","",,,
ZHA,ZHA,Zhanjiang Airport,"","",,,
ZHY,UYN,Zhongwei Shapotou Airport,"","",,,
ZIG,"","","","","","",""
ZIH,ZIH,Ixtapa-zihuatanejo International Airport,"","",كارتييرا ناشيونال أ أكابولكو ديزفيافيون أل أيروبورتو س / ن، المطار، 40880 غيريرو، المكسيك,(+52) 755 554 2070,daj@oma.aero
ZIX,"","","","","","",""
ZKE,ZKE,Kashechewan Airport,"","",,,
ZKG,YKU,Kegaska Airport,"","",,,
ZKP,"","","","","","",""
ZLO,ZLO,Playa De Oro International Airport,"","",كاريتيرا مانزانيلو - بارا دي نافيداد كم. 42، بلايا دي أورو، 28219 مانزانيلو، كوليما، المكسيك,(+52) 314 333 1119,NA
ZLT,YKU,La Tabatire Airport,"","",,,
ZMT,ZMT,Masset Airport,"","",,,
ZNA,YCD,Nanaimo Harbour Water Airport,"","",نانايمو، كولومبيا البريطانية، كندا,NA,NA
ZND,"","","","","","",""
ZNE,ZNE,Newman Airport,"","",,,
ZNZ,ZNZ,Abeid Amani Karume International Airport,"","",كاساني، زنجبار تاون، تنزانيا,(+255) 24 223 3979,NA
ZOS,ZOS,Caal Bajo Carlos Hott Siebert Airport,"","",ارتورو برات 451، لاسيرينا ,NA,NA
ZPB,ZPB,Sachigo Lake Airport,"","",,,
ZQN,ZQN,Queenstown International Airport,"","",طريق سير هنري رينغلي، فرانكتون 9345، نيوزيلندا,(+64) 3 450 9031,helpdesk@queenstownairport.com
ZQZ,YNO,Zhangjiakou Ningyuan Airport,"","",,,
ZRH,ZRH,Zurich Airport,"","",8058 زيورخ-فلوغهافن، سويسرا,(+41) 43 816 22 11,info@zurich-airport.com
ZRJ,ZRJ,Round Lake Weagamow Lake Airport,"","",,,
ZSA,ZSA,San Salvador Airport,"","",,,
ZSE,ZSE,Pierrefonds Airport,"","",,,
ZSJ,ZSJ,Sandy Lake Airport,"","",,,
ZTA,MVT,Tureia Airport,"","",,,
ZTB,YKU,Tte- -la-baleine Airport,"","",,,
ZTH,ZTH,Zakynthos International Airport,"","",زاكينتوس 92290، اليونان,NA,NA
ZTM,"","","","","","",""
ZUH,ZUH,Zhuhai Airport,"","",,,
ZUM,ZUM,Churchill Falls Airport,"","",,,
ZVK,ZVK,Savannakhet Airport,"","",,,
ZYI,YBP,Zunyi Xinzhou Airport,"","",,,
ZYL,ZYL,Osmany International Airport,"","",,,
AAD,"","","","","","",""
AAK,"","","","","","",""
ABF,"","","","","","",""
ABK,ABK,Kabri Dehar Airport,"","",,,
ACR,"","","","","","",""
ACZ,"","","","","","",""
AEA,"","","","","","",""
AEG,"","","","","","",""
AEU,"","","","","","",""
AFZ,"","","","","","",""
AIS,"","","","","","",""
AJK,"","","","","","",""
AKR,"","","","","","",""
AKS,AKS,Auki Airport,"","",,,
ANA,"","","","","","",""
ATY,ATY,Watertown Regional Airport,"","",2416 جادة بوينغ، ووترتاون، داكوتا الجنوبية 57201، الولايات المتحدة الأمريكية,(+1) 605-882-6209,NA
AXJ,"","","","","","",""
AZA,PHX,Phoenix-mesa Gateway Airport,"","",6033 طريق سوسامان إس. ميسا، إيريزونا 85212، الولايات المتحدة الأمريكية,(+1) 480-988-7600,NA
BAR,"","","","","","",""
BBG,"","","","","","",""
BCU,"","","","","","",""
BEZ,"","","","","","",""
BGC,"","","","","","",""
BHU,BHU,Bhavnagar Airport,"","",مدير المطار، هيئة المطارات في الهند، المطار المدني، بهافناغار-364001، غوجرات,"91-278-2203113(EPBX), 91-278-2212971, 91-9427211500 (M).",apcbv@aai.aero
BJB,"","","","","","",""
BKB,"","","","","","",""
BPG,"","","","","","",""
BQG,"","","","","","",""
BQH,"","","","","","",""
BTW,"","","","","","",""
BUP,"","","","","","",""
BUT,"","","","","","",""
BXH,"","","","","","",""
BXY,"","","","","","",""
BYC,BYC,Yacuiba Airport,"","",,,
BZK,BZK,Bryansk Airport,"","",,,
CAT,"","","","","","",""
CBL,"","","","","","",""
CCA,"","","","","","",""
CCR,"","","","","","",""
CDE,"","","","","","",""
CLD,SAN,Mcclellan-palomar Airport,"","",2192 طريق مطار بالومار ، كارلسباد، كاليفورنيا 92011، الولايات المتحدة الأمريكية,(+1) 760-431-4646,NA
COG,"","","","","","",""
CSH,"","","","","","",""
CTD,"","","","","","",""
CUA,"","","","","","",""
CVN,CVN,Clovis Municipal Airport-cvn,"","",كلوفيس، نيومكسيكو 88135، الولايات المتحدة الأمريكية,(+1) 575-769-7890,NA
CVQ,"","","","","","",""
CWC,"","","","","","",""
CWJ,"","","","","","",""
CYI,"","","","","","",""
CYU,"","","","","","",""
CZN,"","","","","","",""
DBC,"","","","","","",""
DDD,"","","","","","",""
DEX,"","","","","","",""
DGE,"","","","","","",""
DJN,"","","","","","",""
DSS,"","","","","","",""
DQM,"","","","","","",""
DRT,"","","","","","",""
EBD,EBD,El Obeid Airport,"","",,,
FYN,"","","","","","",""
GEL,GEL,Santo Ngelo Airport,"","",,,
GGR,"","","","","","",""
GLU,"","","","","","",""
GMQ,"","","","","","",""
GTZ,"","","","","","",""
GUB,"","","","","","",""
GUO,"","","","","","",""
GYM,"","","","","","",""
HBX,HBX,Hubli Airport,"","",برج المراقبة في المطار، هيئة المطارات في الهند، - هيبو، طريق ، هيبو - 580030 (كارناتاكا),"91-836-223 7921,09449827652 (M),91-836-223 7922 (R)",apc_hubli@aai.aero
HDM,"","","","","","",""
HFA,HFA,Haifa International Airport,"","",,,
HIM,"","","","","","",""
HLE,"","","","","","",""
HOE,"","","","","","",""
HTT,"","","","","","",""
HUO,"","","","","","",""
IFP,IFP,Laughlin-bullhead International Airport,"","",2550 افلين فيو دي.ار، بولهياد سيتي، أريزونا 86429، الولايات المتحدة الأمريكية,(+1) 928-754-2134,info@laughlinbullheadintlairport.com
IHR,"","","","","","",""
IIL,"","","","","","",""
INA,"","","","","","",""
IPI,"","","","","","",""
IPL,IPL,Imperial County Airport,"","",1099 طريق المطار، إمبيريال، كاليفورنيا 92251، الولايات المتحدة الأمريكية,(+1) 760-355-7944,airportmanager@co.imperial.ca.us
IQM,"","","","","","",""
IVR,"","","","","","",""
IXY,"","","","","","",""
IYK,IYK,Inyokern Airport,"","",1669 طريق المطار، إينيوكيرن، كاليفورنيا 93527، الولايات المتحدة الأمريكية,(+1) 760-377-5844,nicole@inyokernairport.com
IZT,"","","","","","",""
JIN,"","","","","","",""
JJD,"","","","","","",""
JJM,"","","","","","",""
JMJ,"","","","","","",""
JWN,"","","","","","",""
KAC,"","","","","","",""
KBH,"","","","","","",""
KBZ,"","","","","","",""
KEU,"","","","","","",""
KHY,"","","","","","",""
KKS,"","","","","","",""
KLB,"","","","","","",""
KOM,"","","","","","",""
KPO,KPO,Pohang Airport,"","",18، إيرول رو، دونغهاى ميون، نام غو، بوهانغ، الاشتراكية، جيونجسانجبك دو، كوريا الجنوبية,(+82) 1661-2626,NA
KPW,"","","","","","",""
KRC,"","","","","","",""
KSL,"","","","","","",""
KSZ,"","","","","","",""
KTJ,"","","","","","",""
KUC,"","","","","","",""
KXK,"","","","","","",""
LAH,"","","","","","",""
LAJ,"","","","","","",""
LBG,"","","","","","",""
LCR,"","","","","","",""
LDY,LDY,City Of Derry Airport,"","",طريق المطار، إيغلينتون، لندن ديري، ديري BT47 3GY، المملكة المتحدة,(+44) 28 7181 0784,NA
LFM,"","","","","","",""
LLO,"","","","","","",""
LMC,"","","","","","",""
LNO,"","","","","","",""
LOV,"","","","","","",""
LOY,"","","","","","",""
LPD,"","","","","","",""
LPX,"","","","","","",""
LTI,UYN,Altai Airport,"","",,,
LVO,"","","","","","",""
LYN,"","","","","","",""
LZN,"","","","","","",""
MCN,MCN,Middle Georgia Regional Airport,"","",000 طريق تيرمينال، ماكون، جورجيا 31216، الولايات المتحدة الأمريكية,(+1) 478-788-3760,"denise.mercer@macon.ga.us, mayor@macon.ga.us, council@macon.ga.us"
MFK,"","","","","","",""
MIU,MIU,Maiduguri International Airport,"","",,,
MJK,"","","","","","",""
MKR,"","","","","","",""
MMG,"","","","","","",""
MNK,"","","","","","",""
MRQ,"","","","","","",""
MTK,"","","","","","",""
MWK,"","","","","","",""
MZK,"","","","","","",""
NAA,"","","","","","",""
NBW,GAO,Guantanamo Bay Naval Base Airport,"","",إن. أ,NA,NA
NEU,"","","","","","",""
NGK,"","","","","","",""
NGL,"","","","","","",""
NIG,"","","","","","",""
NON,"","","","","","",""
NRE,"","","","","","",""
NRN,DUS,Weeze Airport,"","",مطار رينغ 60، 47652 فيزي، ألمانيا,(+49) 2837 666111,terminalinfo@airport-weeze.de
NSH,"","","","","","",""
NUF,"","","","","","",""
NZL,"","","","","","",""
OLP,OLP,Olympic Dam Airport,"","",,,
OLX,"","","","","","",""
OMC,"","","","","","",""
OMO,OMO,Mostar International Airport,"","",,,
OOT,"","","","","","",""
ORT,"","","","","","",""
OSO,OAG,Osborne Mine Airport,"","",,,
PBD,PBD,Porbandar Airport,"","",طريق سيرفس، بوربندر، غوجرات، 360577,"91-286-2222234,91-286-2917R),91-9925012668(M).","stninc_porb@aai.aero, atcpbr@aai.aero, cnsic_vapr@aai.aero, pgo_porbandar@aai.aero"
PBR,"","","","","","",""
PCP,"","","","","","",""
PCQ,"","","","","","",""
PEX,"","","","","","",""
PGZ,"","","","","","",""
PHB,"","","","","","",""
PIO,"","","","","","",""
PMF,MIL,Parma Airport,"","",فيا لوتشينو فيريتي 40-43126 بارما، إيطاليا,(+39) 0521 951511,info@parma-airport.it
PNY,"","","","","","",""
PRM,"","","","","","",""
PXA,"","","","","","",""
PZL,"","","","","","",""
QSZ,"","","","","","",""
QUB,"","","","","","",""
RAQ,"","","","","","",""
RCU,"","","","","","",""
RJM,"","","","","","",""
RZR,"","","","","","",""
SAG,"","","","","","",""
SBT,"","","","","","",""
SDG,"","","","","","",""
SFS,"","","","","","",""
SLN,SLN,Salina Municipal Airport,"","",3237 جادة أرنولد، سالينا، كانساس 67401، الولايات المتحدة الأمريكية,(+1) 785-827-3914,NA
SLV,"","","","","","",""
SMT,"","","","","","",""
SQD,"","","","","","",""
SWV,ITO,Shikarpur Airport,"","",,,
SZI,"","","","","","",""
TBF,"","","","","","",""
TCD,"","","","","","",""
TEX,TEX,Telluride Regional Airport,"","",1500 طريق لاست دولار، تيلوريد، كولورادو 81435، الولايات المتحدة الأمريكية,(+1) 970-728-8600,NA
TJS,"","","","","","",""
TLQ,"","","","","","",""
TLU,"","","","","","",""
TMN,"","","","","","",""
TSU,"","","","","","",""
TSY,"","","","","","",""
TXE,"","","","","","",""
TYD,"","","","","","",""
UCB,"","","","","","",""
ULY,ULY,Ulyanovsk East Airport,"","",,,
URO,"","","","","","",""
UTS,VKT,Ust-tsylma Airport,"","",,,
UUA,UUA,Bugulma Airport,"","",,,
UZR,"","","","","","",""
VAL,"","","","","","",""
VIN,"","","","","","",""
VLY,EMA,Anglesey Airport,"","",,,
VRL,"","","","","","",""
VSE,"","","","","","",""
WEC,"","","","","","",""
WGN,"","","","","","",""
WHF,"","","","","","",""
WPR,"","","","","","",""
WPU,"","","","","","",""
WUN,"","","","","","",""
WUU,"","","","","","",""
XNH,"","","","","","",""
YES,"","","","","","",""
YGV,YGT,Havre St Pierre Airport,"","",,,
YMX,"","","","","","",""
YND,"","","","","","",""
YNY,YNY,Yangyang International Airport,"","",,,
YPN,YPN,Port Menier Airport,"","",,,
ZDY,"","","","","","",""
ZIA,"","","","","","",""
ZIS,"","","","","","",""
ACP,"","","","","","",""
BCO,"","","","","","",""
BXR,"","","","","","",""
CQD,"","","","","","",""
DHG,"","","","","","",""
DLR,"","","","","","",""
DTU,"","","","","","",""
DUE,"","","","","","",""
FIZ,"","","","","","",""
FNI,"","","","","","",""
FTI,"","","","","","",""
GCH,"","","","","","",""
HCQ,"","","","","","",""
HHR,"","","","","","",""
JAR,"","","","","","",""
JIO,"","","","","","",""
JMO,"","","","","","",""
JSA,"","","","","","",""
JSJ,"","","","","","",""
JYR,"","","","","","",""
KDA,"","","","","","",""
KHK,"","","","","","",""
LTK,"","","","","","",""
LUA,"","","","","","",""
LVP,"","","","","","",""
MHW,"","","","","","",""
MLW,MLW,Spriggs Payne Airport,"","",,,
NDC,"","","","","","",""
NEI,"","","","","","",""
OFU,"","","","","","",""
PIK,"","","","","","",""
PSZ,PSZ,Capitn Av Salvador Ogaya G Airport,"","",,,
RDZ,RDZ,Rodez-marcillac Airport,"","",,,
RJN,"","","","","","",""
RKZ,"","","","","","",""
RUD,"","","","","","",""
RVI,"","","","","","",""
SHC,SHC,Shire Inda Selassie Airport,"","",3، إينداسيلاسي، إثيوبيا,,
SNG,"","","","","","",""
SUP,"","","","","","",""
SYJ,"","","","","","",""
TCX,"","","","","","",""
WMI,"","","","","","",""
WMT,"","","","","","",""
